Client,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder
795,0.0003571429,0.0003571429,1,1,0,0,0,0,0,0,0,0,0,0
910,1629.6214285714,1112.3975,12,4,1917.2925,1090.3571428572,107.1428571429,909.6139285714,391.7857142857,46,12,3,32,5
1277,5998.3689285714,5357.9432142857,10,4,3152.7410714286,2346.6789285714,607.1428571429,831.8835714286,523.1325,44,20,4,24,10
150,1539.13,1539.13,4,4,1441.0514285714,1441.0514285714,442.8571428571,714.7657142857,20.4285714286,59,59,4,48,1
796,5944.7446428572,5444.8803571429,12,5,6662.3075,5748.2485714286,1010.7142857143,906.5946428571,4173.5464285714,69,34,7,31,21
1034,60.715,60.715,2,2,43.1785714286,43.1785714286,21.4285714286,3.4285714286,17.8571428571,9,9,2,5,1
1186,1285.75,1285.75,4,4,2028.2082142857,2028.2082142857,692.1185714286,1318.3442857143,0,23,23,5,13,0
792,920.8057142857,920.8057142857,2,2,1475.0907142857,1475.0907142857,0,0,0,2,2,0,0,0
1370,375.5528571429,375.5528571429,5,5,296.2607142857,296.2607142857,39.2857142857,102.7607142857,153.7857142857,12,12,3,6,1
1556,535.7167857143,535.7167857143,3,3,476.25,476.25,0,0,476.25,4,4,0,0,4
1485,1093.5153571429,1090.4221428572,4,3,1031.8214285714,1031.8214285714,0,0,135.5,4,4,0,0,2
1048,729.2757142857,729.2757142857,2,2,541.25,541.25,535.7142857143,0,0,3,3,1,0,0
940,824.8985714286,824.8985714286,3,3,868.9464285714,868.9464285714,0,731.4107142857,133.9285714286,40,40,0,36,3
443,806.755,696.16,3,2,965.8928571429,963.7857142857,178.5714285714,0,661.6785714286,11,10,1,0,7
1180,1209.1714285714,1068.6242857143,11,6,1582.9696428572,1569.3625,364.2857142857,389.2482142857,615.7928571429,50,44,5,23,11
1163,657.1614285714,657.1614285714,3,3,728.9821428571,728.9821428571,321.4285714286,26.2321428571,368.5357142857,9,9,2,3,2
166,1385.9139285714,1180.3796428572,15,12,1454.5982142857,1191.0767857143,892.8571428571,0,71.4285714286,23,14,5,0,2
1559,812.5014285714,812.5014285714,2,2,900.2357142857,900.2357142857,0,0,285.7142857143,5,5,0,0,2
570,0,0,0,0,18.5714285714,18.5714285714,0,0,18.5714285714,1,1,0,0,1
716,115.4489285714,115.4489285714,2,2,115.6535714286,115.6535714286,0,14.475,100.75,7,7,0,4,1
703,370.1471428571,370.1471428571,5,5,518.8107142857,126.8821428571,71.4285714286,55.4535714286,0,10,6,2,4,0
449,4144.7771428572,2744.4457142857,30,27,3922.4982142857,2713.7671428572,757.1428571429,7.2464285714,221.3214285714,55,31,9,2,8
803,376.7510714286,376.7510714286,2,2,594.9239285714,594.9239285714,353.5714285714,78.1739285714,150.6071428571,36,36,8,7,5
342,1365.1285714286,1307.3364285714,4,3,735.5892857143,732.375,260.7142857143,305.3035714286,94.7857142857,22,21,3,12,3
826,1610.2435714286,1504.4739285714,18,13,1689.4035714286,1478.895,196.4285714286,174.4935714286,107.1428571429,43,32,6,17,1
387,489.9671428571,489.9671428571,2,2,502.3928571429,502.3928571429,442.8571428571,0,57.1428571429,4,4,1,0,2
1286,499.5442857143,499.5442857143,5,5,505.0678571429,505.0678571429,392.8571428571,36.1392857143,75.2142857143,13,13,3,4,5
639,714.3896428571,714.3896428571,2,2,667.6071428571,667.6071428571,357.1428571429,310.4642857143,0,3,3,1,2,0
424,107703.804285714,54128.3792857143,7,5,59500.9325,59500.9325,357.1428571429,159.4928571429,3435.3571428572,35,35,1,2,21
853,639.4228571429,639.4092857143,3,2,1093.7642857143,1093.7642857143,571.4285714286,30.9,487.15,14,14,1,2,9
798,0.0017857143,0.0017857143,1,1,1.9642857143,1.9642857143,0,0,0,1,1,0,0,0
1401,2471.1089285714,2460.435,8,7,4216.8214285714,4216.8214285714,1428.5714285714,341.6785714286,2444.4285714286,17,17,1,2,13
202,1190.065,1125.1067857143,9,4,1577.0528571429,1336.6535714286,0,235.8992857143,966.9642857143,18,12,0,2,6
240,1292.1925,1292.1925,3,3,2156.5871428572,2156.5871428572,0,0,2153.6942857143,3,3,0,0,2
451,3.5682142857,0.0071428571,5,1,250.8810714286,248.5239285714,0,0,243.0357142857,12,8,0,0,6
1264,357.1439285714,357.1439285714,2,2,323.6071428571,323.6071428571,0,0,320.2142857143,7,7,0,0,6
1209,1035.7157142857,1035.7157142857,2,2,1095.9321428572,1095.9321428572,0,0,0,2,2,0,0,0
415,107.1432142857,107.1432142857,2,2,26.8285714286,26.8285714286,14.2857142857,12.5428571429,0,10,10,2,8,0
1611,1029.9185714286,1029.9185714286,3,3,1104.6857142857,1104.6857142857,178.5714285714,32.1428571429,890.5785714286,11,11,1,3,6
86,9319.1971428572,9319.1971428572,4,4,1086.5821428572,1086.5821428572,460.7142857143,0,203.6785714286,15,15,6,0,5
975,2837.6353571429,2837.6353571429,2,2,3270.4092857143,3270.4092857143,1428.5714285714,464.0521428571,1375.7142857143,7,7,2,1,3
294,1268.7489285714,1264.4696428572,4,3,1161.3214285714,1161.3214285714,535.7142857143,0,623.3214285714,7,7,1,0,5
801,0.0007142857,0.0007142857,1,1,305.575,305.575,57.1428571429,211.2892857143,35.7142857143,9,9,3,4,1
878,1071.4303571429,1071.4303571429,2,2,1071.4285714286,1071.4285714286,0,0,0,2,2,0,0,0
14,4358.7407142857,3567.3092857143,13,7,2385.7867857143,1986.2928571429,625,399.4939285714,383.5357142857,46,21,5,25,10
261,125.0621428571,125.0621428571,3,3,140.6382142857,140.6382142857,0,0,134.7142857143,7,7,0,0,4
140,3904.1832142857,3339.3825,11,9,3452.3407142857,2887.8364285714,0,0,2319.6428571429,7,6,0,0,3
209,178.5725,178.5725,2,2,175.2142857143,175.2142857143,0,0,172.8214285714,3,3,0,0,2
977,71.4285714286,71.4285714286,1,1,76.1035714286,76.1035714286,75,1.0678571429,0.0357142857,4,4,2,1,1
96,438.7257142857,438.2985714286,3,2,110.3571428571,110.3571428571,0,0,108.5714285714,3,3,0,0,2
1229,1411.5035714286,1411.5035714286,7,7,1442.8307142857,1442.8307142857,571.4285714286,721.1521428571,150.25,47,47,2,39,6
359,922.3646428571,850.9296428571,6,3,887.8485714286,852.1342857143,35.7142857143,71.4285714286,744.9914285714,14,13,1,1,11
1439,970.5346428571,970.5346428571,3,3,1232.8007142857,1232.8007142857,60.7142857143,227.3714285714,944.2864285714,14,14,1,7,5
316,1022.8460714286,1022.8460714286,6,6,1026.8178571429,1026.8178571429,535.7142857143,7.7107142857,481.4642857143,21,21,6,1,9
1014,886.935,886.935,2,2,1014.0714285714,1014.0714285714,835.7142857143,0,176.4285714286,16,16,6,0,5
711,396.0735714286,396.0735714286,3,3,704.9428571429,704.9428571429,0,369.7071428571,0,4,4,0,1,0
1421,675.3757142857,675.3757142857,5,5,728.23,728.23,392.8571428571,0,331.98,12,12,1,0,10
1435,239.5707142857,239.5707142857,3,3,263.8128571429,263.8128571429,178.5714285714,85.0271428571,0,36,36,2,33,0
558,1448.2725,1448.2725,3,3,1754.9928571429,1754.9928571429,767.8571428571,337.4571428571,645.75,34,34,4,12,17
1603,392.8582142857,392.8582142857,4,4,361.1071428571,361.1071428571,135.7142857143,225.3928571429,0,28,28,7,21,0
1091,6273.7692857143,6271.6185714286,5,4,2366.9285714286,2366.9285714286,2142.8571428572,0,222.5357142857,7,7,2,0,2
845,0,0,0,0,0.8939285714,0.8939285714,0,0,0,1,1,0,0,0
1031,583.5907142857,506.7171428571,3,2,673.2857142857,664.1785714286,535.7142857143,14.2857142857,0,11,9,3,1,0
353,3823.3117857143,2557.2178571429,16,9,2852.7439285714,2495.6010714286,200,712.8175,1553.5357142857,71,69,6,33,26
1597,1740.5939285714,1242.5596428572,12,9,1198.2239285714,1031.7367857143,225,220.0585714286,85.0367857143,23,17,3,6,4
868,1014.3632142857,1014.3632142857,2,2,568.0714285714,568.0714285714,0,0,567.8571428571,4,4,0,0,3
861,114.2860714286,114.2860714286,4,4,110.7142857143,110.7142857143,110.7142857143,0,0,4,4,4,0,0
1006,911.1439285714,911.1439285714,4,4,950.1214285714,950.1214285714,535.7142857143,46.3,368.1071428571,16,16,2,5,9
876,3032.6771428572,2319.4610714286,18,15,2512.205,2274.2467857143,735.7142857143,499.8525,321.3571428571,37,27,3,14,5
325,1563.5335714286,1491.3314285714,8,7,1536.2178571429,1535.1464285714,0,0,1185.75,18,17,0,0,13
135,0.0017857143,0.0017857143,1,1,169.5382142857,169.5382142857,71.4285714286,95.6096428571,0,10,10,4,4,0
808,0.8717857143,0.0403571429,2,1,10982.1428571429,10982.1428571429,0,0,0,4,4,0,0,0
1226,2130.2378571429,1671.9078571429,16,8,2241.1546428572,1678.6085714286,214.2857142857,333.0742857143,1005.75,77,22,6,47,10
1221,2524.2535714286,1708.6857142857,26,24,2611.1567857143,1708.6857142857,403.5714285714,160.5821428571,306.2142857143,47,25,7,3,6
1041,7830.3096428572,4444.7682142857,22,13,7356.9967857143,4700.9967857143,89.2857142857,787.1375,882.3571428571,31,14,2,7,3
300,0.0128571429,0.0128571429,1,1,84.8571428571,84.8571428571,0,0,84.6428571429,2,2,0,0,1
242,0.0164285714,0.0164285714,1,1,205.7857142857,205.7857142857,0,0,173.6071428571,3,3,0,0,1
298,3289.7910714286,2512.6210714286,14,6,3704.0542857143,2545.3492857143,321.4285714286,739.4964285714,1384.5885714286,24,19,1,3,10
354,1554.0292857143,1553.485,9,8,1346.2878571429,1346.2878571429,317.8571428571,961.645,63.3928571429,44,44,4,37,2
193,902.4964285714,898.5803571429,6,5,1474.7142857143,1474.7142857143,0,0,1472.2142857143,6,6,0,0,5
800,0.0232142857,0.0232142857,1,1,1613.9271428572,1613.9271428572,1142.8571428572,393.1057142857,74.4285714286,16,16,2,7,3
200,20182.2457142857,16530.4578571429,10,4,7658.0632142857,7040.2214285714,667.8571428571,2470.3357142857,892.3514285714,62,38,4,39,10
898,2.1528571429,0.0039285714,2,1,1.9642857143,1.9642857143,0,0,0,1,1,0,0,0
18,2585.3571428572,2390.9071428572,8,2,1869.4778571429,1274.1496428572,703.5714285714,712.6075,266.4285714286,44,24,6,22,7
1011,339.0732142857,339.0732142857,2,2,305.7264285714,305.7264285714,214.2857142857,26.3692857143,61.8571428571,9,9,2,3,2
1612,1310.3707142857,909.2757142857,8,4,955.14,751.8296428571,285.7142857143,0,14.2857142857,12,9,2,0,2
867,0.0007142857,0.0007142857,1,1,224.0060714286,224.0060714286,0,93.8632142857,126.75,5,5,0,2,2
225,0.0075,0.0075,1,1,130.5214285714,130.5214285714,0,111.2357142857,19.2857142857,5,5,0,4,1
670,571.9303571429,571.9303571429,3,3,237.6721428571,237.6721428571,50,39.4571428571,148.215,15,15,4,9,2
633,3934.5875,3928.6071428572,5,3,1605.6964285714,1605.6964285714,0,677.8928571429,0,4,4,0,1,0
1582,408.1685714286,229.4760714286,13,6,362.0971428571,229.4760714286,0,0,107.0357142857,16,6,0,0,2
830,998.245,998.245,2,2,974.8242857143,974.8242857143,428.5714285714,171.2171428571,374.8214285714,24,24,6,15,2
743,1586.9685714286,1586.9685714286,3,3,1630.1628571429,1630.1628571429,285.7142857143,341.4092857143,596.9642857143,39,39,3,20,13
1225,1267.9967857143,1267.9967857143,7,7,1410.7296428572,1410.7296428572,314.2857142857,550.9442857143,513.3567857143,48,48,10,24,4
701,168.465,168.4646428571,4,3,179.0571428571,179.0571428571,153.5714285714,14.7714285714,10.7142857143,7,7,3,3,1
982,0.0096428571,0.0096428571,1,1,1805.0464285714,1805.0464285714,1071.4285714286,30.2607142857,569.1785714286,18,18,1,3,11
241,285.7592857143,285.7592857143,2,2,0,0,0,0,0,0,0,0,0,0
544,1226.2267857143,1226.2267857143,5,5,804.98,804.98,278.5714285714,451.8185714286,72.7328571429,24,24,1,15,6
911,1353.2367857143,1353.2367857143,4,4,2878.4371428572,2878.4371428572,696.4285714286,644.1871428571,1533.1071428572,40,40,3,20,15
978,3.2707142857,0.7167857143,3,2,5714.2857142857,5714.2857142857,0,0,0,2,2,0,0,0
1214,458.1171428571,458.1171428571,2,2,642.6071428571,642.6071428571,142.8571428571,39.5607142857,260.8214285714,16,16,1,2,10
897,375.7675,355.6514285714,4,3,352.2857142857,352.2857142857,0,0,352.2857142857,7,7,0,0,7
684,1505.4192857143,1499.4028571429,3,2,699.3153571429,699.3153571429,285.7142857143,281.4582142857,132.1428571429,13,13,1,10,2
1476,467.2221428571,467.2221428571,3,3,524.3928571429,524.3928571429,196.4285714286,142.9285714286,181.5714285714,12,12,2,5,4
223,0.5475,0.5475,1,1,81.9103571429,81.9103571429,0,0,71.4285714286,5,5,0,0,1
1563,1544.1257142857,1544.1257142857,8,8,7073.65,7073.65,357.1428571429,62.6571428571,2905.0357142857,23,23,1,6,12
1090,797.1442857143,797.1442857143,4,4,768.6428571429,768.6428571429,178.5714285714,0,586.6071428571,15,15,1,0,13
8,649.1992857143,458.6085714286,25,21,654.8242857143,455.0371428571,253.5714285714,6.9821428571,0,42,24,10,1,0
1156,1109.7910714286,1109.7910714286,2,2,433.7142857143,433.7142857143,285.7142857143,0,148,6,6,2,0,4
610,16623.3339285714,9339.4328571429,15,7,8674.8253571429,8642.1385714286,135.7142857143,32.4285714286,1230.2857142857,17,15,2,1,8
835,382.2153571429,382.2153571429,3,3,5.5357142857,5.5357142857,0,0,0,1,1,0,0,0
1527,366.3928571429,323.7192857143,7,3,984.6721428571,953.1310714286,660.7142857143,0,274.0878571429,22,15,7,0,6
828,110.7221428571,110.7221428571,2,2,1.9642857143,1.9642857143,0,0,0,1,1,0,0,0
850,1392.4028571429,1392.4028571429,3,3,1226.3453571429,1226.3453571429,0,0,121.9285714286,6,6,0,0,1
34,18889.2939285714,18134.3675,11,4,8458.4064285714,7683.4382142857,1107.1428571429,844.5753571429,5775.0942857143,54,19,6,33,11
1253,345.7682142857,345.7682142857,5,5,418.6785714286,418.6785714286,0,0,414.3214285714,14,14,0,0,13
839,0.0003571429,0.0003571429,1,1,67.8571428571,67.8571428571,67.8571428571,0,0,1,1,1,0,0
1403,731.8746428571,714.3010714286,5,2,454.2142857143,454.2142857143,0,0,454.2142857143,2,2,0,0,2
1192,4048.0014285714,4034.6942857143,9,6,4063.6807142857,4063.6807142857,2203.5714285714,70.9667857143,1786.6425,25,25,5,6,12
1268,0.015,0.015,1,1,1.9642857143,1.9642857143,0,0,0,1,1,0,0,0
1570,292.6496428571,292.6496428571,3,3,355.5357142857,355.5357142857,353.5714285714,0,0,2,2,1,0,0
821,2121.8260714286,2116.4657142857,4,3,985.9717857143,985.9717857143,603.5714285714,212.2946428571,149.1771428571,28,28,5,16,6
1021,0.0121428571,0.0121428571,1,1,0,0,0,0,0,0,0,0,0,0
526,509.7721428571,359.1796428571,4,3,364.3928571429,361.5714285714,0,0,123.5,6,5,0,0,3
282,389.1582142857,384.7546428571,4,2,393.5357142857,393.5357142857,71.4285714286,0,319.0714285714,7,7,1,0,5
824,803.965,803.9553571429,4,3,9.6375,9.6375,0,0,0,3,3,0,0,0
1118,914.2896428571,914.2896428571,5,5,652.5167857143,652.5167857143,85.6964285714,432.3564285714,129.0714285714,15,15,2,7,4
395,416.9228571429,382.0642857143,7,5,468.1471428571,433.405,275,113.0107142857,0,16,13,4,5,0
1426,1535.5157142857,1535.5157142857,3,3,1638.5785714286,1638.5785714286,1464.2857142857,174.2928571429,0,9,9,3,6,0
1404,198.9607142857,198.9607142857,3,3,65.7142857143,65.7142857143,0,0,64.6071428571,3,3,0,0,2
253,1437.0089285714,1434.6189285714,7,3,1656.7857142857,1654.4285714286,0,0,535.8571428571,14,10,0,0,5
1514,721.4407142857,721.4407142857,2,2,517.9628571429,517.9628571429,0,517.9628571429,0,23,23,0,23,0
676,2543.2964285714,2502.9914285714,9,5,3462.6310714286,3448.4942857143,53.5714285714,1758.0046428572,1604.8928571429,31,26,1,15,8
1374,1653.7196428572,1652.9975,9,8,1934.1635714286,1528.49,785.7142857143,15.5714285714,722.125,31,27,4,1,20
956,1699.1328571429,1278.5364285714,13,10,1647.4603571429,1238.9960714286,71.4285714286,118.7210714286,624.2142857143,27,20,1,4,11
219,33213.0075,8192.9710714286,6,3,40102.3092857143,40102.3092857143,0,0,25498.3092857143,17,17,0,0,9
731,886.7914285714,886.7914285714,3,3,820.6785714286,820.6785714286,817.8571428571,0,0,11,11,6,0,0
468,484.0657142857,483.5025,3,2,713.6785714286,713.6785714286,571.4285714286,0,139.4285714286,8,8,3,0,3
1123,572.9035714286,429.6125,8,6,502.0821428571,429.6125,0,0,35.7142857143,11,6,0,0,1
1022,993.8957142857,712.3228571429,8,2,951.3925,712.8257142857,300,253.5667857143,120.8571428571,34,10,3,22,4
657,1029.9842857143,1029.7225,4,3,1062.5,1062.5,535.7142857143,119.0357142857,407.75,7,7,1,2,4
575,1357.1475,1357.1475,4,4,2039.2332142857,2039.2332142857,1821.4285714286,88.2689285714,117.3571428571,32,32,21,7,1
117,1095.4110714286,1095.4110714286,8,8,1232.3910714286,1232.3910714286,0,522.0407142857,705.5289285714,31,31,0,19,11
89,1979.1557142857,1940.1267857143,6,5,2601.4375,1887.1517857143,1089.2857142857,82.4310714286,715.435,24,23,8,2,13
912,1561.255,1561.255,3,3,1562.1307142857,1562.1307142857,0,67.3964285714,1428.3571428572,14,14,0,5,5
285,388.6432142857,388.6432142857,2,2,395.1428571429,395.1428571429,382.1428571429,7.1071428571,0,6,6,2,1,0
311,1204.8660714286,1204.8660714286,3,3,724.6314285714,724.6314285714,0,0,721.3814285714,11,11,0,0,10
971,336.3071428571,336.3071428571,2,2,291.1917857143,291.1917857143,0,181.9471428571,108.6017857143,13,13,0,9,3
339,339.2864285714,339.2864285714,2,2,350.3075,350.3075,46.4285714286,303.8789285714,0,29,29,4,25,0
747,1322.7310714286,1322.7192857143,18,17,1270.2,1243.025,535.7142857143,75.9060714286,624.4285714286,36,33,3,3,24
237,0.0517857143,0.0517857143,1,1,1.9642857143,1.9642857143,0,0,0,1,1,0,0,0
7,387.5046428571,387.5046428571,2,2,99.0439285714,99.0439285714,17.8571428571,69.1510714286,10.7142857143,10,10,1,6,1
1408,2.5942857143,0.0039285714,2,1,1.9642857143,1.9642857143,0,0,0,1,1,0,0,0
993,2443.7292857143,2437.0292857143,7,6,3551.0107142857,3551.0107142857,0,438.8032142857,3108.8146428572,25,25,0,12,12
750,1056.9264285714,1001.36,3,2,1376.6785714286,1374.5714285714,0,32.1071428571,1124,17,16,0,1,13
46,2470.3732142857,2469.4703571429,6,5,4293.0232142857,2677.9160714286,964.2857142857,407.1660714286,591.8571428571,35,32,5,9,16
48,360.975,360.975,2,2,308.5357142857,308.5357142857,178.5714285714,0,128.6785714286,8,8,1,0,6
92,8921.0832142857,8921.0832142857,6,6,9175.2310714286,9175.2310714286,0,828.6692857143,5577.7742857143,36,36,0,15,12
177,540.5871428571,540.5871428571,2,2,180.9642857143,180.9642857143,0,0,178.5714285714,3,3,0,0,2
655,880.1089285714,880.1089285714,3,3,855.9642857143,855.9642857143,53.5714285714,0,257.25,7,7,1,0,2
118,3098.8125,3075.1617857143,4,2,1618.5803571429,1618.5803571429,142.8571428571,1209.5089285714,266.2142857143,34,34,1,26,7
672,350.7910714286,350.7910714286,2,2,291.8321428571,291.8321428571,0,0,0,2,2,0,0,0
1569,427.1014285714,427.0646428571,3,2,596.7428571429,596.7428571429,0,422.35,171,20,20,0,13,6
1494,1942.9632142857,1862.1992857143,7,2,2217.7071428572,1305.6285714286,364.2857142857,938.5864285714,604.1428571429,38,19,3,17,9
1085,4011.9996428572,2849.8675,19,15,3684.0732142857,2489.4925,850,310.6753571429,134.2857142857,34,21,4,8,4
1503,730.5178571429,655.8403571429,11,4,771.6846428571,644.6192857143,357.1428571429,52.5725,82.1428571429,21,11,2,4,3
73,1283.6885714286,533.3767857143,6,3,1053.6,1053.5960714286,0,0,304.5164285714,4,3,0,0,2
108,1175.4803571429,1171.3260714286,8,6,465.5,465.5,0,31.6071428571,430.5,10,10,0,2,7
1079,281.8128571429,281.8128571429,2,2,0,0,0,0,0,0,0,0,0,0
1126,283.1046428571,283.1046428571,2,2,40.2857142857,40.2857142857,0,0,39.2857142857,2,2,0,0,1
134,528.7110714286,433.4292857143,3,2,403.8214285714,401,285.7142857143,0,0,6,5,2,0,0
773,0.0025,0.0025,1,1,934.3582142857,934.3582142857,285.7142857143,643.1071428571,0,9,9,2,4,0
