Client,Sex,Age,Tenure,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
1041,0.0,61,11,7830.3096428572,4444.7682142857,22.0,13.0,7356.9967857143,4700.9967857143,89.2857142857,787.1375,882.3571428571,31.0,14.0,2.0,7.0,3.0,1,,1.0,1.0,1.0,,22.291071428600002,,178571.428571429,0.0,30.9285714286,,0.0,1.0,1.0,0.0,3.3928571429,17.5632142857
835,1.0,66,98,382.2153571429,382.2153571429,3.0,3.0,5.5357142857,5.5357142857,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,,,,,871.5025,,,,,,,,,,,
1386,1.0,52,8,9.748214285700001,0.026071428599999998,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,74.6821428571,27918.0453571429,,,,,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,30,151,438.7257142857,438.2985714286,3.0,2.0,110.35714285709999,110.35714285709999,0.0,0.0,108.57142857139999,3.0,3.0,0.0,0.0,2.0,1,1.0,2.0,,,,22.3285714286,2077.6125,14285.714285714299,,,,0.0,1.0,0.0,0.0,6.1071428571,0.0
1122,1.0,19,142,750.825,750.825,8.0,8.0,637.0489285714,637.0489285714,78.5714285714,302.9775,255.5,19.0,19.0,3.0,13.0,3.0,1,,,,,,3747.3196428571996,,,,,,,,,,,
1330,0.0,6,31,343.3767857143,343.3767857143,3.0,3.0,342.8571428571,342.8571428571,342.8571428571,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,1.0,,,,,5264.3267857143,118932.763928571,,,,,0.0,1.0,0.0,0.0,4.3571428570999995,0.0
646,0.0,45,4,948.2732142857001,888.9685714286001,12.0,10.0,898.8360714286,839.5607142857001,42.8571428571,32.4703571429,704.5,17.0,15.0,3.0,3.0,5.0,1,,,1.0,,,484.39035714290003,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
359,0.0,30,12,922.3646428571001,850.9296428571,6.0,3.0,887.8485714286,852.1342857143,35.7142857143,71.4285714286,744.9914285714,14.0,13.0,1.0,1.0,11.0,1,1.0,,1.0,,,491.9621428571,10719.377857142901,,0.0,,,,,,,,
1253,0.0,50,134,345.76821428569997,345.76821428569997,5.0,5.0,418.6785714286,418.6785714286,0.0,0.0,414.3214285714,14.0,14.0,0.0,0.0,13.0,1,,,1.0,,,1181.3639285714,,,0.0,,,0.0,1.0,1.0,0.0,6.0,11.496071428599999
1199,1.0,73,178,,,,,,,,,,,,,,,1,,,,,,0.0,,,,,,0.0,1.0,0.0,0.0,5.8928571429,0.0
967,1.0,27,152,4622.6917857143,4622.6917857143,9.0,9.0,6446.1892857143,6446.1892857143,0.0,0.0,4300.975,15.0,15.0,0.0,0.0,13.0,1,,,,,,886.8014285714,,,,,,,,,,,
788,1.0,62,94,3.3803571429000003,0.0017857143,2.0,1.0,363.75,363.75,0.0,0.0,178.5714285714,3.0,3.0,0.0,0.0,1.0,1,1.0,2.0,,,,36.9917857143,7139.7625,0.0,,,,,,,,,
252,0.0,45,79,398.1464285714,0.0332142857,5.0,1.0,969.7142857142999,969.7142857142999,0.0,775.0714285714,190.6071428571,5.0,5.0,0.0,1.0,3.0,1,1.0,,,,,130.73357142860002,8247.8582142857,,,,,0.0,1.0,0.0,0.0,5.6385714286,0.0
138,0.0,47,79,182.1589285714,182.1589285714,2.0,2.0,123.60714285709999,123.60714285709999,0.0,0.0,121.42857142860001,2.0,2.0,0.0,0.0,1.0,1,,,,,,114.59142857139999,,,,,,,,,,,
309,1.0,62,134,0.06,0.06,1.0,1.0,3.3928571429,3.3928571429,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,,,,,3116.8592857143,,,,,,,,,,,
626,1.0,58,100,791.2578571429,791.2578571429,3.0,3.0,427.0607142857,427.0607142857,78.5714285714,164.20357142860001,173.3571428571,13.0,13.0,2.0,7.0,2.0,1,,,,,,13.464642857100001,,,,,,,,,,,
1245,0.0,51,181,3398.0385714286,3398.0385714286,7.0,7.0,2658.7642857143,2658.7642857143,1785.7142857142999,76.6928571429,793.6428571429,9.0,9.0,2.0,1.0,5.0,1,,,,,,538.6903571429,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
804,0.0,70,130,178.57357142860002,178.57357142860002,2.0,2.0,108.75357142860001,108.75357142860001,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2,1.0,,,,,0.0,12053.1764285714,,,,,0.0,0.0,0.0,0.0,0.0,0.0
873,1.0,31,150,20647.7207142857,20647.7207142857,13.0,13.0,35196.5664285714,35196.5664285714,0.0,1745.1371428572,30069.696428571402,64.0,64.0,0.0,31.0,23.0,1,,,,,,107.2625,,,,,,0.0,1.0,1.0,0.0,16.5235714286,12.75
1387,0.0,72,107,362.1025,211.3207142857,7.0,5.0,433.8557142857,211.3207142857,0.0,0.0,17.8571428571,12.0,5.0,0.0,0.0,2.0,1,,,1.0,,1.0,853.3428571428999,,,0.0,,11462.7203571429,0.0,0.0,0.0,0.0,0.0,0.0
1106,0.0,36,19,309.2864285714,309.2864285714,3.0,3.0,292.5357142857,292.5357142857,192.8571428571,0.0,99.4642857143,8.0,8.0,5.0,0.0,2.0,1,,,,,,241.2782142857,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1605,0.0,63,44,659.2539285714,659.2539285714,4.0,4.0,680.5478571429,680.5478571429,300.0,148.3335714286,230.9642857143,18.0,18.0,7.0,7.0,3.0,2,,,,,,79.1428571429,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,48,51,1385.9139285714002,1180.3796428572,15.0,12.0,1454.5982142857001,1191.0767857142998,892.8571428571,0.0,71.4285714286,23.0,14.0,5.0,0.0,2.0,1,,,1.0,,1.0,15.7971428571,,,754.9014285714,,2216.4814285714,,,,,,
55,1.0,51,137,1124.0460714286,1124.0460714286,5.0,5.0,1104.1785714286,1104.1785714286,0.0,0.0,1098.5,13.0,13.0,0.0,0.0,6.0,1,,,,,,735.1589285714,,,,,,,,,,,
288,1.0,32,151,645.2521428571,645.2521428571,2.0,2.0,729.575,729.575,242.8571428571,135.075,348.9285714286,16.0,16.0,4.0,4.0,5.0,1,,,,,,3661.9582142857003,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
966,0.0,44,217,0.0,0.0,0.0,0.0,0.8939285714,0.8939285714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,,,,,476.2132142857,,,,,,0.0,1.0,0.0,0.0,203.7907142857,0.0
1351,1.0,40,149,454.61464285709997,449.305,3.0,2.0,403.6642857143,403.6642857143,0.0,107.7357142857,293.4285714286,14.0,14.0,0.0,7.0,6.0,1,1.0,5.0,,,,45.981071428599996,7402.6339285714,932.4157142857001,,,,0.0,0.0,0.0,0.0,0.0,0.0
605,0.0,59,88,5837.1453571429,5837.1453571429,10.0,10.0,6606.6071428571995,6606.6071428571995,0.0,0.0,6602.3571428571995,19.0,19.0,0.0,0.0,18.0,1,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1488,0.0,73,233,896.8803571428999,815.8592857143,5.0,4.0,696.1482142857001,689.3625,303.5714285714,67.1125,157.1071428571,24.0,22.0,6.0,8.0,4.0,1,,,,,1.0,0.0,,,,,3420.8453571429,0.0,0.0,1.0,0.0,0.0,6.0714285714
1327,0.0,57,124,275.1553571429,139.2864285714,3.0,2.0,144.16857142860002,142.3828571429,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1,,,,,,7733.049285714301,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1246,1.0,42,180,0.0335714286,0.0335714286,1.0,1.0,500.88785714290003,500.88785714290003,440.4785714286,19.0821428571,35.7142857143,10.0,10.0,3.0,2.0,1.0,1,,,,,,12519.4,,,,,,0.0,1.0,1.0,0.0,4.4642857143,4.7857142857
538,1.0,48,119,1731.3421428572,1725.8714285714002,6.0,5.0,1339.3857142857,1339.3857142857,785.7142857142999,110.8410714286,279.5946428571,18.0,18.0,3.0,4.0,9.0,1,1.0,,,,,4.2732142857,3913.1664285714,,,,,,,,,,
1185,0.0,33,84,714.3121428571001,714.3121428571001,2.0,2.0,482.8071428571,482.8071428571,178.5714285714,28.342857142899998,273.1785714286,8.0,8.0,1.0,1.0,5.0,2,,,,,,0.0,,,,,,,,,,,
1323,1.0,70,213,575.4332142857,575.4332142857,5.0,5.0,252.75,252.75,0.0,120.60714285709999,132.1428571429,6.0,6.0,0.0,4.0,2.0,1,,,,,,325.3625,,,,,,0.0,0.0,1.0,0.0,0.0,9.9285714286
1002,1.0,73,48,1034.8853571429,691.6239285714,20.0,14.0,1131.7567857143,691.6239285714,110.7142857143,90.44285714290001,282.5357142857,42.0,17.0,4.0,9.0,7.0,1,,,1.0,1.0,,115.02285714290001,,,0.0,0.0,,,,,,,
373,0.0,39,7,687.5739285714,687.5739285714,2.0,2.0,675.8214285714,675.8214285714,457.1428571429,0.0,211.0,21.0,21.0,12.0,0.0,3.0,1,,,,,,0.0,,,,,,,,,,,
1450,0.0,41,66,125.0010714286,125.0010714286,2.0,2.0,279.8857142857,279.8857142857,32.1428571429,247.74285714290002,0.0,18.0,18.0,1.0,17.0,0.0,1,,,,,,83.7221428571,,,,,,1.0,0.0,0.0,3.89875,0.0,0.0
295,0.0,46,38,772.4007142857,772.4007142857,2.0,2.0,1095.4292857143,1095.4292857143,1071.4285714286,0.0,21.8221428571,4.0,4.0,2.0,0.0,1.0,2,,,,,,2414.4882142857,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
516,1.0,63,176,296.0010714286,296.0010714286,4.0,4.0,276.5910714286,276.5910714286,217.8571428571,57.2339285714,0.0,29.0,29.0,12.0,10.0,0.0,1,1.0,,,,,94.8860714286,4815.9857142857,,,,,,,,,,
895,1.0,22,25,478.3503571429,464.8385714286,4.0,2.0,542.3214285714,542.3214285714,535.7142857143,0.0,6.6071428571,4.0,4.0,3.0,0.0,1.0,1,1.0,,,,,997.9667857142999,26797.119285714303,,,,,0.0,1.0,0.0,0.0,4.2867857143,0.0
222,1.0,70,68,879.9689285713999,879.9689285713999,3.0,3.0,815.0714285714,815.0714285714,0.0,28.3928571429,757.1428571429,14.0,14.0,0.0,1.0,10.0,1,,,,,,0.0,,,,,,1.0,0.0,1.0,8.9173214286,0.0,2.1071428571
426,0.0,42,10,2163.4014285714,2163.4014285714,3.0,3.0,473.4642857143,473.4642857143,178.5714285714,0.0,291.6428571429,15.0,15.0,5.0,0.0,6.0,1,,,,,,515.7646428571,,,,,,,,,,,
937,0.0,65,80,378.0742857143,378.0742857143,2.0,2.0,433.0357142857,433.0357142857,107.14285714290001,0.0,322.6428571429,8.0,8.0,1.0,0.0,6.0,1,,,,,,361.5896428571,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1557,1.0,77,150,1837.5314285714,1837.5314285714,10.0,10.0,1791.25,1791.25,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,,2.0,,,,55.5546428571,,0.0,,,,0.0,0.0,1.0,0.0,0.0,8.107142857100001
237,0.0,40,173,0.051785714299999994,0.051785714299999994,1.0,1.0,1.9642857143,1.9642857143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,,,,,125.01785714290001,,,,,,,,,,,
839,0.0,29,55,0.0003571429,0.0003571429,1.0,1.0,67.8571428571,67.8571428571,67.8571428571,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,,,,,,870.7567857142999,,,,,,,,,,,
1587,1.0,40,13,150.0532142857,150.0532142857,3.0,3.0,3152.6610714286,3152.6610714286,71.4285714286,110.87535714290001,2968.0714285714002,9.0,9.0,1.0,2.0,5.0,1,,,,,,7251.7339285714,,,,,,,,,,,
173,0.0,23,150,0.021071428599999997,0.021071428599999997,1.0,1.0,1.9642857143,1.9642857143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,,,,,3913.7982142857,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
521,0.0,23,149,1531.0925,1531.0925,3.0,3.0,1428.1892857143,1428.1892857143,285.7142857143,719.4392857142999,423.0357142857,40.0,40.0,4.0,27.0,9.0,1,,,1.0,,,80.2725,,,0.0,,,,,,,,
495,1.0,19,150,3683.2010714286,3582.39,12.0,6.0,8534.4107142857,5232.7821428572,1785.7142857142999,699.5892857142999,3045.4642857143,57.0,42.0,10.0,11.0,23.0,1,,5.0,,1.0,,8.5403571429,,6667.9764285714,,641.5753571429,,0.0,0.0,1.0,0.0,0.0,4.4882142857
803,0.0,37,115,376.7510714286,376.7510714286,2.0,2.0,594.9239285714,594.9239285714,353.5714285714,78.1739285714,150.6071428571,36.0,36.0,8.0,7.0,5.0,1,,,,,,0.0,,,,,,,,,,,
411,0.0,74,33,1164.6060714286,1063.3246428572,6.0,2.0,1661.4567857143,1639.2017857142998,232.1428571429,304.875,484.4642857143,41.0,36.0,5.0,12.0,12.0,1,,4.0,,1.0,1.0,37207.9742857143,,0.0,,2.3571428571,6852.9410714286,,,,,,
597,0.0,69,12,574.9003571429,502.9432142857,11.0,9.0,743.8635714286,489.4925,89.2857142857,169.7785714286,157.0067857143,20.0,14.0,3.0,3.0,4.0,1,,,1.0,,,4552.8896428572,,,482.6128571429,,,0.0,0.0,0.0,0.0,0.0,0.0
1271,0.0,42,94,865.7125,865.6992857142999,5.0,4.0,1144.8317857143,1144.8317857143,125.0,401.6525,614.7864285713999,30.0,30.0,1.0,15.0,13.0,2,1.0,1.0,1.0,,,4492.0617857143,1990.5028571429,0.0,0.0,,,,,,,,
364,0.0,37,96,948.4732142857001,948.4732142857001,4.0,4.0,1456.2857142857001,1456.2857142857001,707.1428571429,318.75,428.9642857143,10.0,10.0,4.0,2.0,3.0,1,,,,,,618.7103571429,,,,,,,,,,,
1554,1.0,46,150,174.2867857143,174.2867857143,3.0,3.0,350.8185714286,350.8185714286,125.0,13.7828571429,204.8928571429,10.0,10.0,3.0,4.0,2.0,1,,,,,,9641.1246428572,,,,,,0.0,1.0,0.0,0.0,2.1385714286,0.0
678,1.0,16,57,8.304285714299999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,3.0,,,,2730.1214285714,0.0,761235.504285714,,,,0.0,0.0,1.0,0.0,0.0,17.1546428571
815,0.0,42,150,1107.1442857143,1107.1442857143,3.0,3.0,1210.8103571428999,1210.8103571428999,0.0,210.7464285714,217.6785714286,12.0,12.0,0.0,6.0,2.0,1,,,,,,4523.6467857143,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
261,1.0,18,152,125.06214285709999,125.06214285709999,3.0,3.0,140.6382142857,140.6382142857,0.0,0.0,134.7142857143,7.0,7.0,0.0,0.0,4.0,1,,,,,,194.695,,,,,,,,,,,
1429,0.0,28,150,2063.3407142857,1619.2589285714002,23.0,17.0,2475.1496428572,1619.2589285714002,142.8571428571,36.1035714286,978.3257142857001,40.0,20.0,1.0,1.0,10.0,1,,,1.0,1.0,1.0,0.0,,,0.0,1767.7853571429,1621.4217857142999,0.0,0.0,0.0,0.0,0.0,0.0
475,1.0,68,113,1758.7685714286,1757.7225,5.0,4.0,1351.6692857143,1351.6692857143,178.5714285714,214.06214285709999,944.75,23.0,23.0,2.0,6.0,14.0,1,1.0,1.0,,,,9428.9478571429,3586.7517857143,0.0,,,,0.0,1.0,0.0,0.0,42.6885714286,0.0
28,1.0,18,28,926.7871428571001,926.7871428571001,2.0,2.0,979.5214285714,979.5214285714,0.0,19.2,565.3214285714,9.0,9.0,0.0,1.0,6.0,1,,,,,,14.6067857143,,,,,,,,,,,
514,0.0,77,129,,,,,,,,,,,,,,,1,,,,,,27.0903571429,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
271,0.0,24,70,391.6578571429,242.8232142857,7.0,5.0,123.80535714290001,123.80535714290001,0.0,0.0,120.4125,8.0,8.0,0.0,0.0,7.0,1,2.0,1.0,,,,0.0014285714000000001,3822.7417857143,4394.6707142857,,,,0.0,1.0,1.0,0.0,3.5739285713999998,6.6428571429
323,1.0,38,63,768.7171428571,768.7171428571,6.0,6.0,837.0317857142999,837.0317857142999,785.7142857142999,0.0,47.924642857100004,10.0,10.0,7.0,0.0,2.0,1,,,,,,3743.7764285714,,,,,,1.0,1.0,0.0,0.7625,4.0367857143,0.0
1094,0.0,25,8,0.0117857143,0.0117857143,1.0,1.0,1366.3139285714,1366.3139285714,53.571428571400006,351.95035714290003,891.3278571428999,31.0,31.0,1.0,21.0,4.0,1,,,,,,89.0225,,,,,,0.0,1.0,0.0,0.0,5.1385714286,0.0
467,1.0,83,3,223.0225,223.0225,6.0,6.0,227.3571428571,227.3571428571,0.0,0.0,225.3928571429,3.0,3.0,0.0,0.0,2.0,1,,,,,,355.5842857143,,,,,,,,,,,
1536,1.0,70,63,2011.085,1494.2214285714,7.0,4.0,2824.1785714285998,2822.75,1946.4285714285998,17.0357142857,460.3571428571,25.0,23.0,7.0,1.0,11.0,1,,,,1.0,,1009.0710714286,,,,2.3571428571,,1.0,0.0,0.0,1.3757142857,0.0,0.0
1093,0.0,22,181,6342.7571428572,6342.7482142857,5.0,4.0,0.0089285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,,,,,12568.6371428571,,,,,,,,,,,
205,0.0,19,9,713.7528571429,713.7528571429,5.0,5.0,819.285,819.285,35.7142857143,86.5,693.8207142857001,15.0,15.0,1.0,1.0,12.0,1,,,1.0,,,3234.5032142857,,,29.376071428600003,,,0.0,0.0,0.0,0.0,0.0,0.0
1483,0.0,69,41,522.0367857143,522.0367857143,2.0,2.0,541.075,541.075,339.2857142857,26.7892857143,142.8571428571,11.0,11.0,3.0,2.0,2.0,1,,,,,,856.2492857143,,,,,,0.0,0.0,1.0,0.0,0.0,11.718214285699998
667,0.0,48,143,1127.7928571429,1127.7928571429,4.0,4.0,1344.6035714286,1344.6035714286,642.8571428571,194.2857142857,249.3214285714,21.0,21.0,3.0,4.0,8.0,1,,,,,,60.0442857143,,,,,,,,,,,
1515,1.0,51,105,180.3642857143,178.5721428571,5.0,3.0,35.7142857143,35.7142857143,0.0,0.0,35.7142857143,1.0,1.0,0.0,0.0,1.0,1,1.0,1.0,,,,4640.9692857143,11701.81,19866.0714285714,,,,0.0,0.0,0.0,0.0,0.0,0.0
1549,0.0,34,237,7446.4714285714,285.8028571429,10.0,2.0,8567.4364285714,8567.338214285699,0.0,84.9096428571,8477.5,14.0,9.0,0.0,1.0,6.0,1,1.0,,,,,1161.5057142857002,57906.4435714286,,,,,1.0,1.0,1.0,0.3682142857,2.6792857143,133.27535714290002
218,0.0,40,26,1950.9017857142999,1373.1585714286,17.0,14.0,2083.9275,1363.6978571429,485.7142857143,39.0,216.8571428571,27.0,14.0,4.0,2.0,2.0,1,,,1.0,,1.0,121.69535714290001,,,0.0,,1280.5314285714,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,59,57,503.6742857143,496.2525,5.0,2.0,511.2857142857,511.2857142857,53.571428571400006,188.6785714286,266.5357142857,13.0,13.0,1.0,6.0,5.0,1,1.0,35.0,,,,3707.0657142857,5589.0225,4392.4785714286,,,,1.0,0.0,0.0,0.0048214286,0.0,0.0
312,1.0,71,57,774.1910714286,774.1910714286,2.0,2.0,654.6153571429,654.6153571429,142.8571428571,147.3653571429,361.3571428571,15.0,15.0,1.0,4.0,9.0,2,,,1.0,,,306.6557142857,,,0.0,,,,,,,,
533,1.0,63,27,7.1439285714,7.1439285714,2.0,2.0,8.642857142899999,8.642857142899999,3.5714285714,4.6071428570999995,0.0,3.0,3.0,1.0,1.0,0.0,1,,,,,,50.0,,,,,,1.0,0.0,0.0,0.4473214286,0.0,0.0
226,1.0,57,107,2071.4757142857,2071.4757142857,2.0,2.0,1289.1785714286,1289.1785714286,0.0,0.0,1285.7142857142999,3.0,3.0,0.0,0.0,2.0,1,,,,,,15718.9778571429,,,,,,,,,,,
52,1.0,43,53,49.799642857100004,0.0,4.0,0.0,36.6032142857,1.9642857143,17.8571428571,0.0,0.0,8.0,1.0,1.0,0.0,0.0,1,,,,1.0,,960.5725,,,,0.4642857143,,0.0,0.0,0.0,0.0,0.0,0.0
749,0.0,30,9,379.36464285709997,379.36464285709997,2.0,2.0,380.5357142857,380.5357142857,378.5714285714,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1,,,,,,0.1917857143,,,,,,,,,,,
1302,0.0,66,69,16.9525,0.0117857143,3.0,1.0,1470.8103571429,1113.6675,0.0,238.6703571429,822.1071428571,9.0,8.0,0.0,4.0,2.0,1,1.0,,,,,35.8346428571,1888.0625,,,,,1.0,1.0,0.0,10.1264285714,0.42857142859999997,0.0
425,0.0,72,150,465.0207142857,465.0207142857,3.0,3.0,436.14321428569997,436.14321428569997,250.0,0.0,185.7146428571,6.0,6.0,1.0,0.0,4.0,1,,,,,,1313.5132142857,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1062,1.0,64,2,10.9110714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,7.6275,18634.06,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1563,0.0,24,12,1544.1257142857,1544.1257142857,8.0,8.0,7073.65,7073.65,357.1428571429,62.6571428571,2905.0357142857,23.0,23.0,1.0,6.0,12.0,1,,,1.0,,,127.68142857139999,,,0.0,,,0.0,0.0,1.0,0.0,0.0,10.7717857143
470,1.0,79,128,491.7210714286,491.7210714286,4.0,4.0,931.1357142857,931.1357142857,0.0,847.8142857142999,79.5,16.0,16.0,0.0,8.0,5.0,1,,,,,,20.6075,,,,,,0.0,0.0,1.0,0.0,0.0,10.607142857100001
1260,0.0,61,171,339.1239285714,334.9514285714,3.0,2.0,1038.7228571429,1038.7228571429,857.1428571429,29.9014285714,71.4285714286,11.0,11.0,4.0,1.0,1.0,1,2.0,,,,,2811.3828571429,3586.7117857143,,,,,,,,,,
347,1.0,46,80,19035.6389285714,19035.6389285714,6.0,6.0,13870.578571428601,13870.578571428601,1303.5714285714,97.50714285709999,12469.5,19.0,19.0,5.0,3.0,11.0,1,,,,,,6444.0107142857,,,,,,,,,,,
859,0.0,12,150,0.0071428570999999995,0.0071428570999999995,1.0,1.0,8.9267857143,8.9267857143,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,,,,,,359.0332142857,,,,,,0.0,0.0,1.0,0.0,0.0,4.1667857143
20,0.0,27,181,452.6175,451.55,4.0,3.0,221.4285714286,221.4285714286,107.14285714290001,10.714285714299999,103.57142857139999,7.0,7.0,3.0,1.0,3.0,1,1.0,,,,,2194.4721428572,18302.0625,,,,,0.0,1.0,0.0,0.0,3.8225,0.0
1602,0.0,43,3,0.0007142857000000001,0.0007142857000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,4380.4757142857,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1177,1.0,42,149,8209.6242857143,8209.6242857143,9.0,9.0,6043.2039285714,6043.2039285714,1438.9607142857,1624.5903571429,2950.75,75.0,75.0,12.0,37.0,15.0,1,,,,,,5320.3532142857,,,,,,0.0,0.0,1.0,0.0,0.0,15.0714285714
1221,0.0,86,17,2524.2535714286,1708.6857142857,26.0,24.0,2611.1567857143,1708.6857142857,403.5714285714,160.5821428571,306.2142857143,47.0,25.0,7.0,3.0,6.0,1,,,1.0,,,2577.3292857143,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
1341,0.0,32,180,8214.2860714286,8214.2860714286,2.0,2.0,8224.2857142857,8224.2857142857,0.0,0.0,8214.2857142857,4.0,4.0,0.0,0.0,1.0,1,,,,,,5413.2992857143,,,,,,,,,,,
576,0.0,58,63,303.3575,214.2914285714,3.0,2.0,193.6428571429,188.0357142857,0.0,0.0,88.57142857139999,6.0,4.0,0.0,0.0,2.0,1,,,,,1.0,2.0210714286,,,,,883.7446428571001,0.0,1.0,0.0,0.0,4.3967857143,0.0
451,0.0,62,152,3.5682142857,0.0071428570999999995,5.0,1.0,250.8810714286,248.5239285714,0.0,0.0,243.0357142857,12.0,8.0,0.0,0.0,6.0,1,,7.0,,1.0,,6.699285714299999,,538.1303571429,,13.0714285714,,0.0,0.0,1.0,0.0,0.0,3.2610714286
67,1.0,14,20,632.0292857143,632.0292857143,2.0,2.0,69.5357142857,69.5357142857,0.0,60.785714285699996,0.0,3.0,3.0,0.0,1.0,0.0,1,,,,,,1682.8132142857,,,,,,0.0,0.0,1.0,0.0,0.0,4.1903571429
1474,1.0,25,240,263.1917857143,262.7717857143,4.0,3.0,342.0357142857,342.0357142857,0.0,0.0,338.6428571429,8.0,8.0,0.0,0.0,7.0,1,1.0,1.0,,,,4654.8692857143,6059.231785714301,0.0,,,,,,,,,
1154,0.0,82,151,418.9014285714,418.9014285714,2.0,2.0,269.6035714286,269.6035714286,71.4285714286,132.925,62.6428571429,11.0,11.0,1.0,6.0,3.0,1,,,,,,10.644642857100001,,,,,,0.0,1.0,0.0,0.0,12.518928571400002,0.0
1607,0.0,38,21,51.935714285699994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,1.0,22887.368928571403,,,,,744.8082142857,0.0,0.0,0.0,0.0,0.0,0.0
768,0.0,19,67,2085.42,2077.2542857143,9.0,6.0,1738.9032142857,1737.4746428572,285.7142857143,359.93892857139997,1087.5,15.0,13.0,2.0,6.0,3.0,1,,,,1.0,,1107.2435714286,,,,992.4075,,,,,,,
920,0.0,29,150,1345.5739285714,1345.5739285714,4.0,4.0,1324.6389285714,1324.6389285714,821.4285714286,214.3889285714,285.1428571429,20.0,20.0,5.0,4.0,7.0,1,,,,,,111.8703571429,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
265,1.0,26,179,1947.8789285714001,1947.8789285714001,8.0,8.0,3.3928571429,3.3928571429,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,,,,,17.7957142857,,,,,,,,,,,
497,0.0,42,181,0.0017857143,0.0017857143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,930.3110714286,,,,,,0.0,1.0,0.0,0.0,3.5357142857,0.0
1583,0.0,8,151,725.0517857143,725.0517857143,2.0,2.0,1095.4285714286,1095.4285714286,857.1428571429,63.928571428599994,171.9642857143,10.0,10.0,3.0,1.0,4.0,1,,,,,,4038.9710714285998,,,,,,0.0,0.0,1.0,0.0,0.0,30.25
344,0.0,45,54,2757.2814285714003,610.2178571429,6.0,4.0,671.8964285714,671.8964285714,0.0,409.0,259.3607142857,21.0,21.0,0.0,10.0,9.0,1,1.0,,1.0,,,2275.5053571429003,41899.2910714286,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,42,126,1062.0342857143,1062.0342857143,5.0,5.0,1021.6071428572,1021.6071428572,678.5714285714,0.0,343.0357142857,9.0,9.0,2.0,0.0,7.0,1,,,,,,1103.6585714286,,,,,,1.0,0.0,1.0,28.295535714299998,0.0,6.1389285714
